image_name,annotation,human_sentiment,sentiment
nm0000216_rm2330130176_1947-7-30_2015.jpg,The man is protecting the scared woman,Negative,Negative
nm0641816_rm3543790848_1972-8-6_2014.jpg,The man is trying to harm the other man,Negative,Negative
nm1025616_rm3612323072_1980-10-8_2013.jpg,The man is curious about something,Positive,Positive
nm0005316_rm816613888_1947-9-23_2007.jpg,The woman is laughing at something,Positive,Positive
nm0000916_rm2248773120_1964-3-11_1989.jpg,Two men are shocked by something,Negative,Negative
nm0000716_rm1561297920_1962-6-19_2011.jpg,The group of happy people are applauding,Positive,Positive
nm0925316_rm1697421312_1972-10-25_2000.jpg,The woman is cheering up the kids,Positive,Positive
nm0000216_rm877110528_1947-7-30_2013.jpg,The man is trying to harm the other man,Negative,Negative
nm0000316_rm3362834432_1926-6-28_1992.jpg,The group of people is having fun,Positive,Positive
nm0716516_rm320059392_1952-10-5_1987.jpg,The man is trying to harm the other man,Negative,Negative
nm0515116_rm2243865600_1987-8-25_2007.jpg,The woman is laughing at the man,Positive,Positive
nm0001616_rm4183927552_1974-12-29_2009.jpg,The man is trying to shoot somebody,Negative,Negative
nm0122716_rm1245220352_1954-10-15_1994.jpg,The group of people is shocked and scared by something,Negative,Negative
nm0515116_rm2193533952_1987-8-25_2007.jpg,The woman is hugging the other woman,Positive,Positive
nm0000616_rm2942290432_1956-4-18_2010.jpg,Two men are trying to shoot somebody,Negative,Negative
nm0000216_rm3151408384_1947-7-30_2013.jpg,The man is trying to shoot somebody,Negative,Negative
nm0005216_rm1984465152_1961-8-5_2009.jpg,The woman looks upset,Negative,Negative
nm0122716_rm1346947840_1954-10-15_2010.jpg,The man is arguing with the woman,Negative,Negative
nm0891216_rm3825899520_1971-3-7_2007.jpg,The man is arguing with the woman,Negative,Negative
nm0005516_rm1576573184_1964-8-25_2004.jpg,The man is worried about something,Negative,Negative
nm0358316_rm1780645888_1971-3-10_2007.jpg,The woman is laughing at something,Positive,Positive
nm0358316_rm3770348544_1971-3-10_2007.jpg,The man is worried about something,Negative,Negative
nm0424216_rm3367475456_1971-3-11_2007.jpg,The group of people is having fun,Positive,Positive
nm0000216_rm2133167616_1947-7-30_1991.jpg,The man is trying to shoot somebody,Negative,Negative
nm0515116_rm2026999296_1987-8-25_2007.jpg,The man is flirting with the woman,Positive,Positive
nm2652716_rm3649958912_1990-1-14_2014.jpg,The man is flirting with the woman,Positive,Positive
nm1310016_rm294310400_1975-5-13_2010.jpg,Two men are arguing with each other,Negative,Negative
nm0641816_rm2588520960_1972-8-6_2011.jpg,Two men are trying to shoot somebody,Negative,Negative
nm1648016_rm2633534464_1976-9-14_2010.jpg,The man is arguing with the woman,Negative,Negative
nm0000216_rm3961622016_1947-7-30_1990.jpg,The man is trying to shoot somebody,Negative,Negative
nm0005216_rm214416128_1961-8-5_2011.jpg,The woman is trying to shoot somebody,Negative,Negative
nm0005516_rm3081222656_1964-8-25_1996.jpg,The man is trying to kiss the woman,Positive,Positive
nm0358316_rm503548416_1971-3-10_2006.jpg,The man is worried about something,Negative,Negative
nm0194516_rm851947008_1977-5-20_2009.jpg,The man is angry at the woman,Negative,Negative
nm0000216_rm3023089664_1947-7-30_1985.jpg,The man is trying to shoot somebody,Negative,Negative
nm0322416_rm2870134784_1992-5-20_2011.jpg,The man is shocked by something,Negative,Negative
nm1275916_rm1191095552_1973-12-26_2013.jpg,The man is trying to shoot somebody,Negative,Negative
nm0005216_rm2448201984_1961-8-5_2000.jpg,The woman is flirting with the man,Positive,Positive
nm2652716_rm3415601664_1990-1-14_2014.jpg,The man is arguing with the other man,Negative,Negative
nm3892016_rm159031552_1986-12-16_2013.jpg,The woman is angry at somebody,Negative,Negative
nm0001716_rm2084474368_1944-6-21_1996.jpg,The woman is flirting with the man,Positive,Positive
nm0358316_rm725938432_1971-3-10_2007.jpg,The man is worried about something,Negative,Negative
nm1648016_rm64478976_1976-9-14_2012.jpg,Two men are worried about something,Negative,Negative
nm0641816_rm3275355392_1972-8-6_2014.jpg,The man is arguing with the woman,Negative,Negative
nm0772116_rm1597476352_1966-5-1_1988.jpg,The man is arguing with the other man,Negative,Negative
nm0358316_rm1728706304_1971-3-10_2007.jpg,The man is trying to harm the other man,Negative,Negative
nm0331516_rm3087828736_1980-11-12_2010.jpg,The man is flirting with the woman,Positive,Positive
nm0000616_rm1277800448_1956-4-18_1994.jpg,The man is trying to harm the other man,Negative,Negative
nm0515116_rm2122029568_1987-8-25_2005.jpg,The man is hugging the woman,Positive,Positive
nm0835016_rm3279590400_1963-8-5_2008.jpg,The man is arguing with the other man,Negative,Negative
nm0515116_rm3553987072_1987-8-25_2007.jpg,The man is arguing with the woman,Negative,Negative
nm0000216_rm2203225088_1947-7-30_2003.jpg,The woman looks angry at the man,Negative,Negative
nm0835016_rm1868142848_1963-8-5_2005.jpg,The man is amazed by something,Positive,Positive
nm1597316_rm700499200_1983-5-6_2014.jpg,The woman is trying to shoot somebody,Negative,Negative
nm0175916_rm4191852800_1974-9-5_2006.jpg,The woman looks angry at the man,Negative,Negative
nm0005416_rm1245940224_1976-7-19_2008.jpg,The man is flirting with the woman,Positive,Positive
nm0789716_rm2819931136_1958-7-10_2008.jpg,The woman is scared of the man,Negative,Negative
nm2652716_rm154794240_1990-1-14_2014.jpg,Two men are shocked by something,Negative,Negative
nm0424216_rm4071001088_1971-3-11_2005.jpg,Two men are scared of something,Negative,Negative
nm0000216_rm3760295424_1947-7-30_1990.jpg,The man is arguing with the woman,Negative,Negative
nm0009716_rm3895573760_1971-11-27_2011.jpg,The man is worried about something,Negative,Negative
nm1366616_rm1260505600_1980-5-23_2014.jpg,The man is worried about something,Negative,Negative
nm0322416_rm2564278272_1992-5-20_2011.jpg,The man is angry at somebody,Negative,Negative
nm0515116_rm1345361664_1987-8-25_2008.jpg,The group of people is having fun,Positive,Positive
nm0000616_rm2277212160_1956-4-18_2010.jpg,The man is trying to shoot somebody,Negative,Negative
nm2251716_rm2527517184_1985-11-25_2013.jpg,The man is trying to kiss the woman,Positive,Positive
nm0001616_rm389713408_1974-12-29_1995.jpg,The man is arguing with the other man,Negative,Negative
nm0358316_rm3465969920_1971-3-10_2010.jpg,The man is worried about something,Negative,Negative
nm0358316_rm59877120_1971-3-10_2007.jpg,The man is worried about something,Negative,Negative
nm0515116_rm2292616448_1987-8-25_2007.jpg,The man is kissing the woman,Positive,Positive
nm1939016_rm785617920_1986-5-16_2007.jpg,The man is worried about something,Negative,Negative
nm0000816_rm79795200_1949-11-17_2008.jpg,The man is arguing with the other man,Negative,Negative
nm2628416_rm2129835776_1982-1-9_2011.jpg,The man is kissing the woman,Positive,Positive
nm0001416_rm2045090048_1959-3-23_2006.jpg,The woman is laughing at something,Positive,Positive
nm0789716_rm3038034944_1958-7-10_2008.jpg,The woman is arguing with the other woman,Negative,Negative
nm0515116_rm3844904704_1987-8-25_2007.jpg,The man is flirting with the woman,Positive,Positive
nm1589316_rm2045557760_1989-5-10_2011.jpg,The woman looks angry at the other woman,Negative,Negative
nm0358316_rm1258861568_1971-3-10_2007.jpg,The woman looks angry at the man,Negative,Negative
nm0000216_rm3632982528_1947-7-30_2015.jpg,The man is trying to shoot somebody,Negative,Negative
nm0358316_rm2471798272_1971-3-10_2007.jpg,The man is arguing with the other man,Negative,Negative
nm0424216_rm1370920960_1971-3-11_2007.jpg,The group of people is laughing at something,Positive,Positive
nm0450116_rm2835055872_1949-10-25_1985.jpg,The man is flirting with the woman,Positive,Positive
nm0358316_rm2238158592_1971-3-10_2007.jpg,The man is flirting with the woman,Positive,Positive
nm0515116_rm3570764288_1987-8-25_2007.jpg,The woman looks angry at somebody,Negative,Negative
nm0515116_rm3961306368_1987-8-25_2007.jpg,The woman is hugging the other woman,Positive,Positive
nm0331516_rm3304498944_1980-11-12_2013.jpg,The man looks lost and depressed,Negative,Negative
nm0908116_rm596877824_1966-5-19_2006.jpg,The man is flirting with the woman,Positive,Positive
nm0641816_rm3999503360_1972-8-6_2008.jpg,The man is worried about something,Negative,Negative
nm0001016_rm2674244096_1936-12-8_1983.jpg,The man is fighting the other man,Negative,Negative
nm1597316_rm953716480_1983-5-6_2010.jpg,The man is trying to shoot somebody,Negative,Negative
nm0515116_rm4213747712_1987-8-25_2005.jpg,The girls are hugging each other,Positive,Positive
nm0194516_rm2380462336_1977-5-20_2009.jpg,The man is arguing with the woman,Negative,Negative
nm1589316_rm2871708928_1989-5-10_2010.jpg,The woman looks angry at the man,Negative,Negative
nm0001516_rm2454563584_1934-2-21_1985.jpg,The woman looks angry at the man,Negative,Negative
nm0641816_rm2422445056_1972-8-6_2008.jpg,The man is shocked by something,Negative,Negative
nm0641816_rm234795776_1972-8-6_2011.jpg,The man is trying to harm the other man,Negative,Negative
nm0000616_rm3402930944_1956-4-18_2006.jpg,The man is kissing the woman,Positive,Positive
nm2625816_rm2560200192_1977-9-18_2009.jpg,The woman is very exited to tell the story,Neutral,Neutral
nm0000616_rm3894065152_1956-4-18_2002.jpg,The man and the woman are having fun,Positive,Positive
nm0424216_rm3467173120_1971-3-11_2013.jpg,The man feels uncomfortable with the airbag,Negative,Negative
nm0018416_rm3693248512_1970-4-15_2010.jpg,The man is arguing with the other man,Negative,Negative
nm0358316_rm2718797312_1971-3-10_2010.jpg,The man is worried about something,Negative,Negative
nm0000316_rm124107264_1926-6-28_1991.jpg,The man and the woman are having fun,Positive,Positive
nm0001616_rm491886592_1974-12-29_1996.jpg,The happy man is dreaming about something,Positive,Positive
nm0515116_rm1025480448_1987-8-25_2008.jpg,Two women are laughing at something,Positive,Positive
nm1143816_rm3245976576_1982-6-29_2011.jpg,The man is flirting with the woman,Positive,Positive
nm1143816_rm3295642880_1982-6-29_2011.jpg,The woman is flirting with the man,Positive,Positive
nm0376716_rm4115707904_1975-5-3_2011.jpg,The woman looks upset,Negative,Negative
nm0000216_rm4063989248_1947-7-30_1994.jpg,The man is scared of the baby,Negative,Negative
nm0111013_rm2314570752_1979-12-15_2005.jpg,The man is scared of something,Negative,Negative
nm0277213_rm2822997504_1971-3-27_2009.jpg,The man is arguing with the other man,Negative,Negative
nm1567113_rm1114155264_1977-3-24_2013.jpg,The group of people is scared of something,Negative,Negative
nm0330913_rm735823360_1974-8-14_2010.jpg,The woman looks worried about something,Negative,Negative
nm0277213_rm1033828096_1971-3-27_2009.jpg,The scared woman is explaining something to the people,Negative,Negative
nm1342513_rm2350627328_1977-5-27_2011.jpg,The woman is arguing with the other woman,Negative,Negative
nm0005113_rm4088892160_1962-7-23_2009.jpg,The man is hugging his kids,Positive,Positive
nm0277213_rm2086503680_1971-3-27_2009.jpg,The man is trying to harm the other man,Negative,Negative
nm1897713_rm2022294784_1984-3-25_2014.jpg,The woman is surprised by something,Positive,Positive
nm0000513_rm1006235648_1950-3-13_2015.jpg,The woman is scared of the man,Negative,Negative
nm0226813_rm1280543488_1964-11-24_2007.jpg,The man is arguing with the woman,Negative,Negative
nm0006713_rm2452473856_1968-1-12_2014.jpg,The man is arguing with the woman,Negative,Negative
nm0364813_rm3617560832_1961-8-24_2003.jpg,The man is flirting with the woman,Positive,Positive
nm0000113_rm1463261184_1964-7-26_1994.jpg,The man is flirting with the woman,Positive,Positive
nm0162013_rm489987328_1956-8-5_2004.jpg,The man is flirting with the woman,Positive,Positive
nm0277213_rm1824490496_1971-3-27_2009.jpg,The man is worried about something,Negative,Negative
nm0000413_rm1494849536_1964-9-28_1997.jpg,The man is flirting with the woman,Positive,Positive
nm0000213_rm423139328_1971-10-29_1995.jpg,The woman is flirting with the man,Positive,Positive
nm0285913_rm1383766272_1979-1-15_2003.jpg,The man is flirting with the woman,Positive,Positive
nm0111013_rm1019344896_1979-12-15_2014.jpg,The man is arguing with the woman,Negative,Negative
nm4237013_rm3767184384_1985-0-0_2012.jpg,The man is kissing the happy woman,Positive,Positive
nm0000113_rm2403054336_1964-7-26_2011.jpg,The woman is angry at the boy,Negative,Negative
nm1851313_rm4182681088_1980-4-21_2013.jpg,The man is trying to harm the other man,Negative,Negative
nm0277213_rm4030848768_1971-3-27_2009.jpg,The man is arguing with the other man,Negative,Negative
nm0277213_rm3564607744_1971-3-27_2007.jpg,The man is worried about something,Negative,Negative
nm0000313_rm1064933632_1949-12-4_2004.jpg,The man is flirting with the woman,Positive,Positive
nm0000113_rm2893781248_1964-7-26_2007.jpg,The woman is worried by the phone call,Negative,Negative
nm1897713_rm311014400_1984-3-25_2012.jpg,The man is flirting with the woman,Positive,Positive
nm0000113_rm3784017920_1964-7-26_2009.jpg,The woman is running scared from somebody,Negative,Negative
nm1055413_rm1618522112_1977-4-2_2011.jpg,The woman is flirting with the man,Positive,Positive
nm0330913_rm4226973952_1974-8-14_2010.jpg,The man is arguing with the woman,Negative,Negative
